Ganancia,Diversidad
-1.94969276E8,-0.983468509090959,
-3.608288177599999E8,-0.6993885345199539,
-3.608288177599999E8,-0.6993885345199539,
-1.94969276E8,-0.983468509090959,
-3.188158926E8,-0.8893657009775656,
-3.30856635E8,-0.8714392773956557,
-3.583646714599999E8,-0.7231356803271553,
-3.598580934599999E8,-0.7141724685362002,
-3.543813569999999E8,-0.7468828261343567,
-3.55128068E8,-0.7379196143434017,
-3.4939993E8,-0.7764506941668498,
-2.701896512E8,-0.9458232043829237,
-2.8107123415999997E8,-0.9283185849795773,
-3.0407737938E8,-0.9045714391723759,
-3.0122295802E8,-0.9131128467847671,
-2.1827759136E8,-0.9797135667934166,
-3.39669155E8,-0.8329081975722077,
-3.55128068E8,-0.7379196143434017,
-3.583646714599999E8,-0.7231356803271553,
-2.610311912E8,-0.9466668127400509,
-2.0698215736E8,-0.980557175150544,
-2.01074916E8,-0.9830467049123953,
-3.41909288E8,-0.8149817739902977,
-3.1326370041999996E8,-0.8951864232028571,
-3.0804604538E8,-0.9041496349938122,
-2.8503990015999997E8,-0.9278967808010137,
-3.30856635E8,-0.8714392773956557,
-3.32350057E8,-0.8624760656047007,
-3.48653219E8,-0.7854139059578048,
-3.41162577E8,-0.8239449857812526,
-3.4939993E8,-0.7764506941668498,
-2.33965138E8,-0.9704139585472524,
-2.1308779736E8,-0.9801353709719803,
-3.598580934599999E8,-0.7141724685362002,
-2.01074916E8,-0.9830467049123953,
-2.0698215736E8,-0.980557175150544,
-3.32350057E8,-0.8624760656047007,
-3.41162577E8,-0.8239449857812526,
-3.48653219E8,-0.7854139059578048,
-2.732774225E8,-0.9372817967705324,
-2.9628356772E8,-0.913534650963331,
-3.1326370041999996E8,-0.8951864232028571,
-2.1308779736E8,-0.9801353709719803,
-3.41909288E8,-0.8149817739902977,
-3.526365334599999E8,-0.7616667601506032,
-3.39669155E8,-0.8329081975722077,
-3.541299554599999E8,-0.7527035483596483,
-2.8503990015999997E8,-0.9278967808010137,
-2.33965138E8,-0.9704139585472524,
-2.701896512E8,-0.9458232043829237,
-2.610311912E8,-0.9466668127400509,
-3.0407737938E8,-0.9045714391723759,
-3.0122295802E8,-0.9131128467847671,
-2.8107123415999997E8,-0.9283185849795773,
-2.9628356772E8,-0.913534650963331,
-2.732774225E8,-0.9372817967705324,
-3.0804604538E8,-0.9041496349938122,
-3.541299554599999E8,-0.7527035483596483,
-2.1827759136E8,-0.9797135667934166,
-3.526365334599999E8,-0.7616667601506032,
-3.608288177599999E8,-0.6993885345199539,
-1.94969276E8,-0.983468509090959,
-3.55128068E8,-0.7379196143434017,
-3.583646714599999E8,-0.7231356803271553,
-3.30856635E8,-0.8714392773956557,
-3.4939993E8,-0.7764506941668498,
-3.598580934599999E8,-0.7141724685362002,
-2.01074916E8,-0.9830467049123953,
-2.0698215736E8,-0.980557175150544,
-3.32350057E8,-0.8624760656047007,
-3.41162577E8,-0.8239449857812526,
-3.48653219E8,-0.7854139059578048,
-3.1326370041999996E8,-0.8951864232028571,
-2.1308779736E8,-0.9801353709719803,
-3.41909288E8,-0.8149817739902977,
-3.39669155E8,-0.8329081975722077,
-2.8503990015999997E8,-0.9278967808010137,
-2.33965138E8,-0.9704139585472524,
-2.701896512E8,-0.9458232043829237,
-2.610311912E8,-0.9466668127400509,
-3.0407737938E8,-0.9045714391723759,
-3.0122295802E8,-0.9131128467847671,
-2.8107123415999997E8,-0.9283185849795773,
-2.9628356772E8,-0.913534650963331,
-2.732774225E8,-0.9372817967705324,
-3.0804604538E8,-0.9041496349938122,
-3.541299554599999E8,-0.7527035483596483,
-2.1827759136E8,-0.9797135667934166,
-3.526365334599999E8,-0.7616667601506032,
-1.94969276E8,-0.983468509090959,
-3.608288177599999E8,-0.6993885345199539,
-3.55128068E8,-0.7379196143434017,
-3.583646714599999E8,-0.7231356803271553,
-3.30856635E8,-0.8714392773956557,
-3.4939993E8,-0.7764506941668498,
-3.598580934599999E8,-0.7141724685362002,
-2.01074916E8,-0.9830467049123953,
-2.0698215736E8,-0.980557175150544,
-3.32350057E8,-0.8624760656047007,
-3.41162577E8,-0.8239449857812526,
-3.48653219E8,-0.7854139059578048,
-3.1326370041999996E8,-0.8951864232028571,
-2.1308779736E8,-0.9801353709719803,
-3.41909288E8,-0.8149817739902977,
-3.39669155E8,-0.8329081975722077,
-2.8503990015999997E8,-0.9278967808010137,
-2.33965138E8,-0.9704139585472524,
-2.701896512E8,-0.9458232043829237,
-3.188158926E8,-0.8893657009775656,
-3.188158926E8,-0.8893657009775656,
-3.0122295802E8,-0.9131128467847671,
-2.701896512E8,-0.9458232043829237,
-2.782168128E8,-0.9368599925919686,
-2.0698215736E8,-0.980557175150544,
-2.1827759136E8,-0.9797135667934166,
-2.0698215736E8,-0.980557175150544,
-2.8922713042E8,-0.9224978627542858,
-2.1308779736E8,-0.9801353709719803,
-2.9628356772E8,-0.913534650963331,
-2.8922713042E8,-0.9224978627542858,
-3.0122295802E8,-0.9131128467847671,
-2.1308779736E8,-0.9801353709719803,
-2.742481468E8,-0.9372817967705322,
-2.701896512E8,-0.9458232043829237,
-2.9628356772E8,-0.913534650963331,
-2.742481468E8,-0.9372817967705322,
-2.1827759136E8,-0.9797135667934166,
-2.782168128E8,-0.9368599925919686,
-3.188158926E8,-0.8893657009775656,
-2.0698215736E8,-0.980557175150544,
-2.8922713042E8,-0.9224978627542858,
-3.0122295802E8,-0.9131128467847671,
-2.1308779736E8,-0.9801353709719803,
-2.701896512E8,-0.9458232043829237,
-2.9628356772E8,-0.913534650963331,
-2.742481468E8,-0.9372817967705322,
-2.1827759136E8,-0.9797135667934166,
-2.782168128E8,-0.9368599925919686,
-3.188158926E8,-0.8893657009775656,
-2.0698215736E8,-0.980557175150544,
-2.931957964200001E8,-0.9220760585757222,
-2.701896512E8,-0.9458232043829237,
-2.610311912E8,-0.9466668127400509,
-2.931957964200001E8,-0.9220760585757222,
-2.662209852E8,-0.9462450085614873,
-2.610311912E8,-0.9466668127400509,
-2.662209852E8,-0.9462450085614873,
-2.701896512E8,-0.9458232043829237,
-2.931957964200001E8,-0.9220760585757222,
-2.610311912E8,-0.9466668127400509,
-2.662209852E8,-0.9462450085614873,
-2.701896512E8,-0.9458232043829237,
-2.931957964200001E8,-0.9220760585757222,
-2.610311912E8,-0.9466668127400509,
-2.662209852E8,-0.9462450085614873,
-2.701896512E8,-0.9458232043829237,
-2.610311912E8,-0.9466668127400509,
-2.610311912E8,-0.9466668127400509,
-2.610311912E8,-0.9466668127400509,
-2.610311912E8,-0.9466668127400509,
-2.610311912E8,-0.9466668127400509,
-2.33965138E8,-0.9704139585472524,
-2.610311912E8,-0.9466668127400509,
-2.33965138E8,-0.9704139585472524,
-2.33965138E8,-0.9704139585472524,
-2.610311912E8,-0.9466668127400509,
-2.610311912E8,-0.9466668127400509,
-2.33965138E8,-0.9704139585472524,
-2.610311912E8,-0.9466668127400509,
-2.33965138E8,-0.9704139585472524,
-1.65548218E8,-0.993189921515687,
-1.65548218E8,-0.993189921515687,
-1.796810196E8,-0.990278587575272,
-2.610311912E8,-0.9466668127400509,
-1.796810196E8,-0.990278587575272,
-2.610311912E8,-0.9466668127400509,
-2.33965138E8,-0.9704139585472524,
-2.33965138E8,-0.9704139585472524,
-1.65548218E8,-0.993189921515687,
-1.796810196E8,-0.990278587575272,
-2.610311912E8,-0.9466668127400509,
-2.33965138E8,-0.9704139585472524,
-3.2563897996000004E8,-0.8804024891866108,
-3.188158926E8,-0.8893657009775656,
-3.30856635E8,-0.8714392773956557,
-3.2563897996000004E8,-0.8804024891866108,
-3.392823834E8,-0.8387289197974992,
-3.188158926E8,-0.8893657009775656,
-2.8107123415999997E8,-0.9283185849795773,
-2.782168128E8,-0.9368599925919686,
-2.701896512E8,-0.9458232043829237,
-3.0407737938E8,-0.9045714391723759,
-2.5400518095999998E8,-0.9520657307867788,
-2.43123598E8,-0.969570350190125,
-2.511507596E8,-0.96060713839917,
-3.0122295802E8,-0.9131128467847671,
-2.1827759136E8,-0.9797135667934166,
-2.0698215736E8,-0.980557175150544,
-2.610311912E8,-0.9466668127400509,
-3.0804604538E8,-0.9041496349938122,
-2.0698215736E8,-0.980557175150544,
-3.30856635E8,-0.8714392773956557,
-3.32350057E8,-0.8624760656047007,
-2.8922713042E8,-0.9224978627542858,
-2.8503990015999997E8,-0.9278967808010137,
-3.1326370041999996E8,-0.8951864232028571,
-3.32350057E8,-0.8624760656047007,
-2.5797384695999998E8,-0.9516439266082152,
-2.732774225E8,-0.9372817967705324,
-2.9628356772E8,-0.913534650963331,
-2.33965138E8,-0.9704139585472524,
-3.3459019E8,-0.8445496420227906,
-3.420452141E8,-0.8149817739902976,
-3.3361946570000005E8,-0.8535128538137456,
-3.1078873100000006E8,-0.8983289127685207,
-3.1326370041999996E8,-0.8951864232028571,
-3.405517921E8,-0.8297657080065441,
-2.1308779736E8,-0.9801353709719803,
-2.39154932E8,-0.9699921543686888,
-2.1308779736E8,-0.9801353709719803,
-2.662209852E8,-0.9462450085614873,
-3.405517921E8,-0.8297657080065441,
-3.392823834E8,-0.8387289197974992,
-3.3361946570000005E8,-0.8535128538137456,
-3.420452141E8,-0.8149817739902976,
-3.1078873100000006E8,-0.8983289127685207,
-3.415225164E8,-0.8208024962155891,
-3.3406472836E8,-0.8476921315884542,
-3.3459019E8,-0.8445496420227906,
-2.8503990015999997E8,-0.9278967808010137,
-2.8922713042E8,-0.9224978627542858,
-2.33965138E8,-0.9704139585472524,
-2.39154932E8,-0.9699921543686888,
-2.662209852E8,-0.9462450085614873,
-2.471820936E8,-0.9610289425777337,
-2.742481468E8,-0.9372817967705322,
-2.43123598E8,-0.969570350190125,
-2.701896512E8,-0.9458232043829237,
-2.5797384695999998E8,-0.9516439266082152,
-2.610311912E8,-0.9466668127400509,
-3.0407737938E8,-0.9045714391723759,
-2.511507596E8,-0.96060713839917,
-3.0122295802E8,-0.9131128467847671,
-2.5400518095999998E8,-0.9520657307867788,
-2.782168128E8,-0.9368599925919686,
-2.8107123415999997E8,-0.9283185849795773,
-2.9628356772E8,-0.913534650963331,
-2.732774225E8,-0.9372817967705324,
-3.0804604538E8,-0.9041496349938122,
-3.415225164E8,-0.8208024962155891,
-3.3406472836E8,-0.8476921315884542,
-2.471820936E8,-0.9610289425777337,
-2.742481468E8,-0.9372817967705322,
-2.1827759136E8,-0.9797135667934166,
-3.2563897996000004E8,-0.8804024891866108,
-3.188158926E8,-0.8893657009775656,
-2.0698215736E8,-0.980557175150544,
-3.30856635E8,-0.8714392773956557,
-3.32350057E8,-0.8624760656047007,
-3.1326370041999996E8,-0.8951864232028571,
-2.1308779736E8,-0.9801353709719803,
-3.405517921E8,-0.8297657080065441,
-3.392823834E8,-0.8387289197974992,
-3.3361946570000005E8,-0.8535128538137456,
-3.420452141E8,-0.8149817739902976,
-3.1078873100000006E8,-0.8983289127685207,
-3.3459019E8,-0.8445496420227906,
-2.8503990015999997E8,-0.9278967808010137,
-2.8922713042E8,-0.9224978627542858,
-2.33965138E8,-0.9704139585472524,
-2.39154932E8,-0.9699921543686888,
-2.662209852E8,-0.9462450085614873,
-2.43123598E8,-0.969570350190125,
-2.701896512E8,-0.9458232043829237,
-2.5797384695999998E8,-0.9516439266082152,
-2.610311912E8,-0.9466668127400509,
-3.0407737938E8,-0.9045714391723759,
-2.511507596E8,-0.96060713839917,
-3.0122295802E8,-0.9131128467847671,
-2.5400518095999998E8,-0.9520657307867788,
-2.782168128E8,-0.9368599925919686,
-2.8107123415999997E8,-0.9283185849795773,
-2.9628356772E8,-0.913534650963331,
-2.732774225E8,-0.9372817967705324,
-3.0804604538E8,-0.9041496349938122,
-3.415225164E8,-0.8208024962155891,
-3.3406472836E8,-0.8476921315884542,
-2.471820936E8,-0.9610289425777337,
-2.742481468E8,-0.9372817967705322,
-2.1827759136E8,-0.9797135667934166,
-3.2563897996000004E8,-0.8804024891866108,
-3.188158926E8,-0.8893657009775656,
-2.0698215736E8,-0.980557175150544,
-3.30856635E8,-0.8714392773956557,
-3.32350057E8,-0.8624760656047007,
-3.1326370041999996E8,-0.8951864232028571,
-2.1308779736E8,-0.9801353709719803,
-3.405517921E8,-0.8297657080065441,
-3.392823834E8,-0.8387289197974992,
-3.3361946570000005E8,-0.8535128538137456,
-3.420452141E8,-0.8149817739902976,
-3.1078873100000006E8,-0.8983289127685207,
-3.3459019E8,-0.8445496420227906,
-2.8503990015999997E8,-0.9278967808010137,
-2.8922713042E8,-0.9224978627542858,
-2.33965138E8,-0.9704139585472524,
-2.39154932E8,-0.9699921543686888,
-2.662209852E8,-0.9462450085614873,
-2.43123598E8,-0.969570350190125,
-2.701896512E8,-0.9458232043829237,
-2.5797384695999998E8,-0.9516439266082152,
-2.610311912E8,-0.9466668127400509,
-3.0407737938E8,-0.9045714391723759,
-2.511507596E8,-0.96060713839917,
-3.0122295802E8,-0.9131128467847671,
-2.5400518095999998E8,-0.9520657307867788,
-1.94969276E8,-0.983468509090959,
-3.2563897996000004E8,-0.8804024891866108,
-3.188158926E8,-0.8893657009775656,
-3.30856635E8,-0.8714392773956557,
-3.2563897996000004E8,-0.8804024891866108,
-3.188158926E8,-0.8893657009775656,
-2.1867317696000004E8,-0.973747096666231,
-2.8107123415999997E8,-0.9283185849795773,
-2.701896512E8,-0.9458232043829237,
-3.0407737938E8,-0.9045714391723759,
-3.0122295802E8,-0.9131128467847671,
-2.1827759136E8,-0.9797135667934166,
-3.3459019E8,-0.8445496420227906,
-2.610311912E8,-0.9466668127400509,
-3.3459019E8,-0.8445496420227906,
-1.94969276E8,-0.983468509090959,
-3.0804604538E8,-0.9041496349938122,
-2.01074916E8,-0.9830467049123953,
-3.30856635E8,-0.8714392773956557,
-3.32350057E8,-0.8624760656047007,
-3.1326370041999996E8,-0.8951864232028571,
-2.8503990015999997E8,-0.9278967808010137,
-3.32350057E8,-0.8624760656047007,
-3.3361946570000005E8,-0.8535128538137456,
-3.3361946570000005E8,-0.8535128538137456,
-2.732774225E8,-0.9372817967705324,
-2.9628356772E8,-0.913534650963331,
-2.462113693E8,-0.9610289425777339,
-2.33965138E8,-0.9704139585472524,
-2.2996861096000004E8,-0.9729034883091038,
-3.1326370041999996E8,-0.8951864232028571,
-2.2477881696000004E8,-0.9733252924876674,
-2.01074916E8,-0.9830467049123953,
-2.39154932E8,-0.9699921543686888,
-2.2477881696000004E8,-0.9733252924876674,
-2.662209852E8,-0.9462450085614873,
-2.8503990015999997E8,-0.9278967808010137,
-2.2996861096000004E8,-0.9729034883091038,
-2.33965138E8,-0.9704139585472524,
-2.662209852E8,-0.9462450085614873,
-2.39154932E8,-0.9699921543686888,
-2.701896512E8,-0.9458232043829237,
-2.610311912E8,-0.9466668127400509,
-3.0407737938E8,-0.9045714391723759,
-3.0122295802E8,-0.9131128467847671,
-2.8107123415999997E8,-0.9283185849795773,
-2.9628356772E8,-0.913534650963331,
-2.462113693E8,-0.9610289425777339,
-2.732774225E8,-0.9372817967705324,
-3.0804604538E8,-0.9041496349938122,
-2.1827759136E8,-0.9797135667934166,
-2.1867317696000004E8,-0.973747096666231,
-3.2563897996000004E8,-0.8804024891866108,
-3.188158926E8,-0.8893657009775656,
-3.3459019E8,-0.8445496420227906,
-1.94969276E8,-0.983468509090959,
-3.30856635E8,-0.8714392773956557,
-3.32350057E8,-0.8624760656047007,
-3.3361946570000005E8,-0.8535128538137456,
-3.1326370041999996E8,-0.8951864232028571,
-2.01074916E8,-0.9830467049123953,
-2.2477881696000004E8,-0.9733252924876674,
-2.8503990015999997E8,-0.9278967808010137,
-2.2996861096000004E8,-0.9729034883091038,
-2.33965138E8,-0.9704139585472524,
-2.662209852E8,-0.9462450085614873,
-2.39154932E8,-0.9699921543686888,
-2.701896512E8,-0.9458232043829237,
-2.610311912E8,-0.9466668127400509,
-3.0407737938E8,-0.9045714391723759,
-3.0122295802E8,-0.9131128467847671,
-2.8107123415999997E8,-0.9283185849795773,
-2.9628356772E8,-0.913534650963331,
-2.462113693E8,-0.9610289425777339,
-2.732774225E8,-0.9372817967705324,
-3.0804604538E8,-0.9041496349938122,
-2.1827759136E8,-0.9797135667934166,
-2.1867317696000004E8,-0.973747096666231,
-3.2563897996000004E8,-0.8804024891866108,
-3.188158926E8,-0.8893657009775656,
-3.3459019E8,-0.8445496420227906,
-1.94969276E8,-0.983468509090959,
-3.30856635E8,-0.8714392773956557,
-3.32350057E8,-0.8624760656047007,
-3.3361946570000005E8,-0.8535128538137456,
-3.1326370041999996E8,-0.8951864232028571,
-2.01074916E8,-0.9830467049123953,
-2.2477881696000004E8,-0.9733252924876674,
-2.8503990015999997E8,-0.9278967808010137,
-2.2996861096000004E8,-0.9729034883091038,
-2.33965138E8,-0.9704139585472524,
-2.662209852E8,-0.9462450085614873,
-2.39154932E8,-0.9699921543686888,
-2.701896512E8,-0.9458232043829237,
-2.610311912E8,-0.9466668127400509,
-3.0407737938E8,-0.9045714391723759,
-3.0122295802E8,-0.9131128467847671,
-2.8107123415999997E8,-0.9283185849795773,
-2.9628356772E8,-0.913534650963331,
-2.462113693E8,-0.9610289425777339,
-2.732774225E8,-0.9372817967705324,
-3.0804604538E8,-0.9041496349938122,
-2.1827759136E8,-0.9797135667934166,
-2.1867317696000004E8,-0.973747096666231,
-3.2563897996000004E8,-0.8804024891866108,
-3.188158926E8,-0.8893657009775656,
-3.3459019E8,-0.8445496420227906,
-1.94969276E8,-0.983468509090959,
-3.30856635E8,-0.8714392773956557,
-3.32350057E8,-0.8624760656047007,
-3.3361946570000005E8,-0.8535128538137456,
-3.1326370041999996E8,-0.8951864232028571,
-2.01074916E8,-0.9830467049123953,
-2.2477881696000004E8,-0.9733252924876674,
-2.8503990015999997E8,-0.9278967808010137,
-1.65548218E8,-0.993189921515687,
-1.65548218E8,-0.993189921515687,
-3.188158926E8,-0.8893657009775656,
-3.30856635E8,-0.8714392773956557,
-3.188158926E8,-0.8893657009775656,
-2.8107123415999997E8,-0.9283185849795773,
-2.701896512E8,-0.9458232043829237,
-2.5400518095999998E8,-0.9520657307867788,
-3.0407737938E8,-0.9045714391723759,
-2.43123598E8,-0.969570350190125,
-2.511507596E8,-0.96060713839917,
-3.0122295802E8,-0.9131128467847671,
-3.3459019E8,-0.8445496420227906,
-2.610311912E8,-0.9466668127400509,
-3.30856635E8,-0.8714392773956557,
-3.32350057E8,-0.8624760656047007,
-3.3459019E8,-0.8445496420227906,
-3.32350057E8,-0.8624760656047007,
-3.0804604538E8,-0.9041496349938122,
-2.8922713042E8,-0.9224978627542858,
-2.8503990015999997E8,-0.9278967808010137,
-2.732774225E8,-0.9372817967705324,
-2.9628356772E8,-0.913534650963331,
-3.1326370041999996E8,-0.8951864232028571,
-2.5797384695999998E8,-0.9516439266082152,
-3.1326370041999996E8,-0.8951864232028571,
-2.33965138E8,-0.9704139585472524,
-2.39154932E8,-0.9699921543686888,
-2.662209852E8,-0.9462450085614873,
-2.8503990015999997E8,-0.9278967808010137,
-2.8922713042E8,-0.9224978627542858,
-2.33965138E8,-0.9704139585472524,
-2.39154932E8,-0.9699921543686888,
-2.662209852E8,-0.9462450085614873,
-2.471820936E8,-0.9610289425777337,
-2.43123598E8,-0.969570350190125,
-2.701896512E8,-0.9458232043829237,
-2.5797384695999998E8,-0.9516439266082152,
-2.610311912E8,-0.9466668127400509,
-3.0407737938E8,-0.9045714391723759,
-2.511507596E8,-0.96060713839917,
-3.0122295802E8,-0.9131128467847671,
-2.8107123415999997E8,-0.9283185849795773,
-2.5400518095999998E8,-0.9520657307867788,
-3.0804604538E8,-0.9041496349938122,
-2.9628356772E8,-0.913534650963331,
-2.732774225E8,-0.9372817967705324,
-2.471820936E8,-0.9610289425777337,
-1.65548218E8,-0.993189921515687,
-3.188158926E8,-0.8893657009775656,
-3.30856635E8,-0.8714392773956557,
-3.3459019E8,-0.8445496420227906,
-3.32350057E8,-0.8624760656047007,
-3.1326370041999996E8,-0.8951864232028571,
-2.8503990015999997E8,-0.9278967808010137,
-2.8922713042E8,-0.9224978627542858,
-2.33965138E8,-0.9704139585472524,
-2.39154932E8,-0.9699921543686888,
-2.662209852E8,-0.9462450085614873,
-2.43123598E8,-0.969570350190125,
-2.701896512E8,-0.9458232043829237,
-2.5797384695999998E8,-0.9516439266082152,
-2.610311912E8,-0.9466668127400509,
-3.0407737938E8,-0.9045714391723759,
-2.511507596E8,-0.96060713839917,
-3.0122295802E8,-0.9131128467847671,
-2.8107123415999997E8,-0.9283185849795773,
-2.5400518095999998E8,-0.9520657307867788,
-3.0804604538E8,-0.9041496349938122,
-2.9628356772E8,-0.913534650963331,
-2.732774225E8,-0.9372817967705324,
-2.471820936E8,-0.9610289425777337,
-1.65548218E8,-0.993189921515687,
-3.188158926E8,-0.8893657009775656,
-3.30856635E8,-0.8714392773956557,
-3.3459019E8,-0.8445496420227906,
-3.32350057E8,-0.8624760656047007,
-3.1326370041999996E8,-0.8951864232028571,
-2.8503990015999997E8,-0.9278967808010137,
-2.8922713042E8,-0.9224978627542858,
-2.33965138E8,-0.9704139585472524,
-2.39154932E8,-0.9699921543686888,
-2.662209852E8,-0.9462450085614873,
-2.43123598E8,-0.969570350190125,
-2.701896512E8,-0.9458232043829237,
-2.5797384695999998E8,-0.9516439266082152,
-2.610311912E8,-0.9466668127400509,
-3.0407737938E8,-0.9045714391723759,
-2.511507596E8,-0.96060713839917,
-3.0122295802E8,-0.9131128467847671,
-2.8107123415999997E8,-0.9283185849795773,
-2.5400518095999998E8,-0.9520657307867788,
-3.0804604538E8,-0.9041496349938122,
-2.9628356772E8,-0.913534650963331,
-2.732774225E8,-0.9372817967705324,
-2.471820936E8,-0.9610289425777337,
-1.65548218E8,-0.993189921515687,
-3.188158926E8,-0.8893657009775656,
-3.30856635E8,-0.8714392773956557,
-3.3459019E8,-0.8445496420227906,
-3.32350057E8,-0.8624760656047007,
-3.1326370041999996E8,-0.8951864232028571,
-2.8503990015999997E8,-0.9278967808010137,
-2.8922713042E8,-0.9224978627542858,
